,Id,Rating,Genre,Director,Runtime
1232,1591,Not Rated,Art House and International,Haim Tabakman,91
1232,1591,Not Rated,Drama,Haim Tabakman,91
1232,1591,Not Rated,Romance,Haim Tabakman,91
1233,1593,Parents Strongly Cautioned,Action and Adventure,Breck Eisner,105
1233,1593,Parents Strongly Cautioned,Science Fiction and Fantasy,Breck Eisner,105
1234,1597,Restricted,Action and Adventure,John Landis,113
1234,1597,Restricted,Comedy,John Landis,113
1234,1597,Restricted,Horror,John Landis,113
1234,1597,Restricted,Romance,John Landis,113
1235,1598,Parents Strongly Cautioned,Action and Adventure,Unknown,100
1235,1598,Parents Strongly Cautioned,Drama,Unknown,100
1235,1598,Parents Strongly Cautioned,Mystery and Suspense,Unknown,100
1236,1599,Not Rated,Art House and International,Lucio Fulci,85
1236,1599,Not Rated,Horror,Lucio Fulci,85
1236,1599,Not Rated,Mystery and Suspense,Lucio Fulci,85
1237,1600,Parents Strongly Cautioned,Action and Adventure,Bryan Singer,134
1237,1600,Parents Strongly Cautioned,Science Fiction and Fantasy,Bryan Singer,134
1238,1601,Parental Guidance Suggested,Action and Adventure,Gore Verbinski,107
1238,1601,Parental Guidance Suggested,Animation,Gore Verbinski,107
1238,1601,Parental Guidance Suggested,Kids and Family,Gore Verbinski,107
1239,1602,Parental Guidance Suggested,Drama,Kasi Lemmons,92
1239,1602,Parental Guidance Suggested,Musical and Performing Arts,Kasi Lemmons,92
1239,1602,Parental Guidance Suggested,Faith and Spirituality,Kasi Lemmons,92
1240,1603,Restricted,Drama,John Byrum,100
1241,1604,General Audience,Animation,Alan Bunce,75
1241,1604,General Audience,Art House and International,Alan Bunce,75
1241,1604,General Audience,Kids and Family,Alan Bunce,75
1242,1605,Restricted,Drama,Beth B,90
1243,1606,Restricted,Art House and International,Gus Van Sant,84
1243,1606,Restricted,Drama,Gus Van Sant,84
1244,1607,Not Rated,Comedy,Unknown,85
1245,1608,Parents Strongly Cautioned,Action and Adventure,Unknown,112
1245,1608,Parents Strongly Cautioned,Drama,Unknown,112
1246,1609,Not Rated,Art House and International,Peque Gallaga,195
1247,1610,Restricted,Comedy,Unknown,113
1247,1610,Restricted,Drama,Unknown,113
1248,1611,Parents Strongly Cautioned,Art House and International,Julian Jarrold,97
1248,1611,Parents Strongly Cautioned,Drama,Julian Jarrold,97
1248,1611,Parents Strongly Cautioned,Mystery and Suspense,Julian Jarrold,97
1248,1611,Parents Strongly Cautioned,Romance,Julian Jarrold,97
1249,1612,Parents Strongly Cautioned,Comedy,Andrew Gallerani,104
1249,1612,Parents Strongly Cautioned,Romance,Andrew Gallerani,104
1250,1613,Not Rated,Drama,Robert Greenwald,95
1250,1613,Not Rated,Mystery and Suspense,Robert Greenwald,95
1250,1613,Not Rated,Television,Robert Greenwald,95
1251,1614,Not Rated,Documentary,Brent Leung,89
1251,1614,Not Rated,Special Interest,Brent Leung,89
1252,1615,Parental Guidance Suggested,Art House and International,Unknown,95
1252,1615,Parental Guidance Suggested,Drama,Unknown,95
1253,1616,Parental Guidance Suggested,Classics,Arthur Ripley,86
1253,1616,Parental Guidance Suggested,Drama,Arthur Ripley,86
1253,1616,Parental Guidance Suggested,Mystery and Suspense,Arthur Ripley,86
1254,1618,Parents Strongly Cautioned,Action and Adventure,Yimou Zhang,119
1254,1618,Parents Strongly Cautioned,Art House and International,Yimou Zhang,119
1254,1618,Parents Strongly Cautioned,Drama,Yimou Zhang,119
1255,1620,Restricted,Action and Adventure,Shinsuke Sato,92
1255,1620,Restricted,Anime and Manga,Shinsuke Sato,92
1255,1620,Restricted,Art House and International,Shinsuke Sato,92
1255,1620,Restricted,Science Fiction and Fantasy,Shinsuke Sato,92
1256,1622,Parental Guidance Suggested,Art House and International,Nati Baratz,102
1256,1622,Parental Guidance Suggested,Documentary,Nati Baratz,102
1256,1622,Parental Guidance Suggested,Faith and Spirituality,Nati Baratz,102
1257,1623,Restricted,Comedy,Vondie Curtis-Hall,91
1257,1623,Restricted,Drama,Vondie Curtis-Hall,91
1258,1624,Parental Guidance Suggested,Classics,Boris Sagal,99
1258,1624,Parental Guidance Suggested,Science Fiction and Fantasy,Boris Sagal,99
1259,1626,Not Rated,Art House and International,Cheol-su Park,99
1259,1626,Not Rated,Comedy,Cheol-su Park,99
1259,1626,Not Rated,Horror,Cheol-su Park,99
1259,1626,Not Rated,Mystery and Suspense,Cheol-su Park,99
1260,1627,Restricted,Drama,Spike Lee,129
1260,1627,Restricted,Mystery and Suspense,Spike Lee,129
1261,1628,Restricted,Comedy,Luis Mandoki,124
1261,1628,Restricted,Drama,Luis Mandoki,124
1261,1628,Restricted,Romance,Luis Mandoki,124
1262,1629,Not Rated,Art House and International,Hong Sang-soo,86
1262,1629,Not Rated,Drama,Hong Sang-soo,86
1263,1630,Not Rated,Classics,Paul Wendkos,95
1263,1630,Not Rated,Comedy,Paul Wendkos,95
1263,1630,Not Rated,Romance,Paul Wendkos,95
1264,1631,Not Rated,Art House and International,Antonio Bonifacio,88
1264,1631,Not Rated,Mystery and Suspense,Antonio Bonifacio,88
1265,1632,Restricted,Drama,Gary Fleder,117
1265,1632,Restricted,Mystery and Suspense,Gary Fleder,117
1266,1633,Not Rated,Art House and International,Tian Zhuangzhuang,88
1266,1633,Not Rated,Drama,Tian Zhuangzhuang,88
1267,1636,Parental Guidance Suggested,Drama,Charles Sturridge,112
1267,1636,Parental Guidance Suggested,Special Interest,Charles Sturridge,112
1267,1636,Parental Guidance Suggested,Sports and Fitness,Charles Sturridge,112
1268,1638,Restricted,Comedy,Michael Lehmann,95
1268,1638,Restricted,Mystery and Suspense,Michael Lehmann,95
1268,1638,Restricted,Romance,Michael Lehmann,95
1269,1639,Not Rated,Art House and International,Jeanne Labrune,95
1269,1639,Not Rated,Drama,Jeanne Labrune,95
1270,1640,Parents Strongly Cautioned,Comedy,Deborah Brock,94
1271,1641,Parental Guidance Suggested,Action and Adventure,Sean McNamara,93
1271,1641,Parental Guidance Suggested,Comedy,Sean McNamara,93
1271,1641,Parental Guidance Suggested,Kids and Family,Sean McNamara,93
1272,1642,Not Rated,Classics,Richard Quine,105
1272,1642,Not Rated,Comedy,Richard Quine,105
1272,1642,Not Rated,Drama,Richard Quine,105
1273,1643,Restricted,Action and Adventure,Douglas Aarniokoski,85
1273,1643,Restricted,Science Fiction and Fantasy,Douglas Aarniokoski,85
1274,1644,Parents Strongly Cautioned,Action and Adventure,Lawrence Kasdan,133
1274,1644,Parents Strongly Cautioned,Drama,Lawrence Kasdan,133
1274,1644,Parents Strongly Cautioned,Western,Lawrence Kasdan,133
1275,1645,Restricted,Drama,David Mackenzie,102
1275,1645,Restricted,Mystery and Suspense,David Mackenzie,102
1276,1646,Restricted,Drama,Alexander Payne,115
1277,1647,Parental Guidance Suggested,Action and Adventure,Terence Young,125
1277,1647,Parental Guidance Suggested,Classics,Terence Young,125
1277,1647,Parental Guidance Suggested,Drama,Terence Young,125
1277,1647,Parental Guidance Suggested,Mystery and Suspense,Terence Young,125
1278,1650,Not Rated,Science Fiction and Fantasy,Terry Marcel,94
1279,1651,Restricted,Art House and International,Atom Egoyan,104
1279,1651,Restricted,Drama,Atom Egoyan,104
1280,1653,Not Rated,Drama,Kira Muratova,97
1281,1654,Parental Guidance Suggested,Action and Adventure,Gordon Douglas,83
1281,1654,Parental Guidance Suggested,Drama,Gordon Douglas,83
1281,1654,Parental Guidance Suggested,Mystery and Suspense,Gordon Douglas,83
1282,1655,Not Rated,Action and Adventure,Ravi Chopra,142
1282,1655,Not Rated,Art House and International,Ravi Chopra,142
1282,1655,Not Rated,Mystery and Suspense,Ravi Chopra,142
1283,1656,Restricted,Drama,Frank Whaley,101
1284,1657,Not Rated,Action and Adventure,Dante Lam,141
1285,1659,Not Rated,Mystery and Suspense,Jean Negulesco,95
1286,1660,Not Rated,Science Fiction and Fantasy,David MacDonald,76
1287,1661,Not Rated,Art House and International,Unknown,97
1287,1661,Not Rated,Drama,Unknown,97
1288,1663,Not Rated,Comedy,Dick Maas,111
1289,1665,Restricted,Action and Adventure,Mark Neveldine|Brian Taylor,85
1289,1665,Restricted,Comedy,Mark Neveldine|Brian Taylor,85
1290,1667,Parents Strongly Cautioned,Comedy,Thom Eberhardt,95
1290,1667,Parents Strongly Cautioned,Horror,Thom Eberhardt,95
1290,1667,Parents Strongly Cautioned,Science Fiction and Fantasy,Thom Eberhardt,95
1291,1668,Not Rated,Comedy,Unknown,100
1291,1668,Not Rated,Drama,Unknown,100
1291,1668,Not Rated,Musical and Performing Arts,Unknown,100
1292,1669,Restricted,Drama,Matthew Heineman,106
1293,1671,Not Rated,Documentary,Jeremiah Zagar,80
1293,1671,Not Rated,Musical and Performing Arts,Jeremiah Zagar,80
1294,1672,Not Rated,Classics,George Marshall,94
1294,1672,Not Rated,Comedy,George Marshall,94
1294,1672,Not Rated,Western,George Marshall,94
1295,1673,Restricted,Action and Adventure,Unknown,106
1295,1673,Restricted,Comedy,Unknown,106
1295,1673,Restricted,Drama,Unknown,106
1295,1673,Restricted,Mystery and Suspense,Unknown,106
1296,1674,Not Rated,Documentary,Leslie Cockburn,89
1296,1674,Not Rated,Special Interest,Leslie Cockburn,89
1297,1677,Parental Guidance Suggested,Comedy,Tim McCanlies,107
1297,1677,Parental Guidance Suggested,Drama,Tim McCanlies,107
1297,1677,Parental Guidance Suggested,Kids and Family,Tim McCanlies,107
1298,1678,Parental Guidance Suggested,Action and Adventure,Jerry Jameson,114
1298,1678,Parental Guidance Suggested,Drama,Jerry Jameson,114
1298,1678,Parental Guidance Suggested,Mystery and Suspense,Jerry Jameson,114
1299,1679,Not Rated,Horror,Unknown,97
1300,1680,Restricted,Drama,Josh Mond,85
1301,1681,Not Rated,Art House and International,Unknown,94
1301,1681,Not Rated,Drama,Unknown,94
1302,1682,Parents Strongly Cautioned,Drama,Clint Eastwood,120
1303,1684,Parental Guidance Suggested,Comedy,Alan Metter,90
1304,1685,Restricted,Drama,Nick Cassavetes,118
1304,1685,Restricted,Mystery and Suspense,Nick Cassavetes,118
1305,1686,Parents Strongly Cautioned,Action and Adventure,Les Mayfield,90
1305,1686,Parents Strongly Cautioned,Comedy,Les Mayfield,90
1306,1689,Not Rated,Classics,Carol Reed,140
1306,1689,Not Rated,Drama,Carol Reed,140
1307,1690,Parental Guidance Suggested,Action and Adventure,Ron Clements|John Musker,95
1307,1690,Parental Guidance Suggested,Animation,Ron Clements|John Musker,95
1307,1690,Parental Guidance Suggested,Kids and Family,Ron Clements|John Musker,95
1307,1690,Parental Guidance Suggested,Science Fiction and Fantasy,Ron Clements|John Musker,95
1308,1691,Restricted,Drama,Mike Cahill,107
1308,1691,Restricted,Science Fiction and Fantasy,Mike Cahill,107
1309,1692,Parental Guidance Suggested,Classics,Claude Whatham,90
1309,1692,Parental Guidance Suggested,Drama,Claude Whatham,90
1309,1692,Parental Guidance Suggested,Musical and Performing Arts,Claude Whatham,90
1310,1693,Parents Strongly Cautioned,Drama,Ryan Little,109
1311,1695,Parents Strongly Cautioned,Action and Adventure,Paul Greengrass,108
1311,1695,Parents Strongly Cautioned,Drama,Paul Greengrass,108
1311,1695,Parents Strongly Cautioned,Mystery and Suspense,Paul Greengrass,108
1312,1696,Restricted,Art House and International,Paolo Taviani|Vittorio Taviani,188
1312,1696,Restricted,Comedy,Paolo Taviani|Vittorio Taviani,188
1312,1696,Restricted,Drama,Paolo Taviani|Vittorio Taviani,188
1313,1698,Parental Guidance Suggested,Comedy,Unknown,94
1313,1698,Parental Guidance Suggested,Kids and Family,Unknown,94
1314,1699,General Audience,Animation,Phil Roman,80
1314,1699,General Audience,Comedy,Phil Roman,80
1314,1699,General Audience,Kids and Family,Phil Roman,80
1315,1700,Not Rated,Drama,Loc Do,119
1316,1701,Restricted,Action and Adventure,Scott Reynolds,105
1316,1701,Restricted,Drama,Scott Reynolds,105
1316,1701,Restricted,Mystery and Suspense,Scott Reynolds,105
1317,1702,Parents Strongly Cautioned,Documentary,Robert Towne,119
1317,1702,Parents Strongly Cautioned,Drama,Robert Towne,119
1318,1703,Parental Guidance Suggested,Art House and International,Akira Kurosawa,179
1318,1703,Parental Guidance Suggested,Classics,Akira Kurosawa,179
1318,1703,Parental Guidance Suggested,Drama,Akira Kurosawa,179
1319,1704,Parents Strongly Cautioned,Drama,Morten Tyldum,114
1319,1704,Parents Strongly Cautioned,Mystery and Suspense,Morten Tyldum,114
1320,1705,Not Rated,Drama,Ian Madden,120
1320,1705,Not Rated,Television,Ian Madden,120
1321,1707,Parents Strongly Cautioned,Action and Adventure,John Stockwell,110
1321,1707,Parents Strongly Cautioned,Mystery and Suspense,John Stockwell,110
1322,1710,Parents Strongly Cautioned,Action and Adventure,Unknown,108
1322,1710,Parents Strongly Cautioned,Classics,Unknown,108
1322,1710,Parents Strongly Cautioned,Drama,Unknown,108
1323,1711,General Audience,Comedy,Garry Marshall,113
1323,1711,General Audience,Kids and Family,Garry Marshall,113
1324,1712,Not Rated,Art House and International,Helma Sanders-Brahms,105
1324,1712,Not Rated,Drama,Helma Sanders-Brahms,105
1325,1713,General Audience,Drama,Eric Rohmer,114
1325,1713,General Audience,Romance,Eric Rohmer,114
1326,1714,Not Rated,Drama,Anahita Ghazvinizadeh,80
1327,1716,Not Rated,Drama,Claude Gagnon,113
1328,1718,Parents Strongly Cautioned,Drama,Ryan Coogler,132
1329,1720,Restricted,Action and Adventure,John Badham,101
1330,1721,Restricted,Comedy,Kelly Fremon Craig,98
1330,1721,Restricted,Drama,Kelly Fremon Craig,98
1331,1722,Parents Strongly Cautioned,Action and Adventure,Justin Lin,131
1331,1722,Parents Strongly Cautioned,Drama,Justin Lin,131
1331,1722,Parents Strongly Cautioned,Mystery and Suspense,Justin Lin,131
1332,1723,Not Rated,Action and Adventure,Karl Zwicky,83
1332,1723,Not Rated,Kids and Family,Karl Zwicky,83
1333,1724,Restricted,Action and Adventure,Lee Tamahori,117
1333,1724,Restricted,Mystery and Suspense,Lee Tamahori,117
1334,1727,Not Rated,Western,Joseph Santley,71
1335,1729,Parents Strongly Cautioned,Action and Adventure,Ridley Scott,142
1335,1729,Parents Strongly Cautioned,Art House and International,Ridley Scott,142
1335,1729,Parents Strongly Cautioned,Classics,Ridley Scott,142
1335,1729,Parents Strongly Cautioned,Drama,Ridley Scott,142
1336,1730,Parental Guidance Suggested,Action and Adventure,John Pasquin,97
1336,1730,Parental Guidance Suggested,Comedy,John Pasquin,97
1336,1730,Parental Guidance Suggested,Kids and Family,John Pasquin,97
1336,1730,Parental Guidance Suggested,Science Fiction and Fantasy,John Pasquin,97
1337,1731,Restricted,Horror,Philippe Mora,90
1338,1732,Restricted,Action and Adventure,Peter Medak,119
1338,1732,Restricted,Drama,Peter Medak,119
1339,1733,Not Rated,Drama,Nathan Hill,90
1340,1734,Not Rated,Classics,George Cukor,125
1340,1734,Not Rated,Drama,George Cukor,125
1340,1734,Not Rated,Musical and Performing Arts,George Cukor,125
1341,1735,Not Rated,Art House and International,Alain Tanner,108
1341,1735,Not Rated,Drama,Alain Tanner,108
1343,1737,Restricted,Horror,Robert Deubel,96
1344,1738,Not Rated,Drama,Emilio Ferrari,120
1345,1739,Not Rated,Documentary,Jayne Loader|Kevin Rafferty|Pierce Rafferty,88
1345,1739,Not Rated,Drama,Jayne Loader|Kevin Rafferty|Pierce Rafferty,88
1345,1739,Not Rated,Special Interest,Jayne Loader|Kevin Rafferty|Pierce Rafferty,88
1346,1740,Restricted,Action and Adventure,John Gray,91
1347,1741,Parents Strongly Cautioned,Action and Adventure,Jim Goddard,90
1347,1741,Parents Strongly Cautioned,Art House and International,Jim Goddard,90
1347,1741,Parents Strongly Cautioned,Comedy,Jim Goddard,90
1347,1741,Parents Strongly Cautioned,Drama,Jim Goddard,90
1348,1742,Parental Guidance Suggested,Action and Adventure,Rob Reiner,98
1348,1742,Parental Guidance Suggested,Comedy,Rob Reiner,98
1348,1742,Parental Guidance Suggested,Kids and Family,Rob Reiner,98
1348,1742,Parental Guidance Suggested,Science Fiction and Fantasy,Rob Reiner,98
1348,1742,Parental Guidance Suggested,Romance,Rob Reiner,98
1349,1743,General Audience,Animation,Art Vitello,100
1349,1743,General Audience,Kids and Family,Art Vitello,100
1349,1743,General Audience,Science Fiction and Fantasy,Art Vitello,100
1350,1744,Parents Strongly Cautioned,Classics,Unknown,229
1350,1744,Parents Strongly Cautioned,Drama,Unknown,229
1351,1745,Parental Guidance Suggested,Comedy,Unknown,110
1351,1745,Parental Guidance Suggested,Drama,Unknown,110
1352,1746,Not Rated,Art House and International,Sergei Parajanov,90
1352,1746,Not Rated,Drama,Sergei Parajanov,90
1352,1746,Not Rated,Special Interest,Sergei Parajanov,90
1353,1747,Restricted,Drama,Will Canon,81
1353,1747,Restricted,Mystery and Suspense,Will Canon,81
1354,1749,Parents Strongly Cautioned,Drama,Jon Amiel,114
1354,1749,Parents Strongly Cautioned,Mystery and Suspense,Jon Amiel,114
1354,1749,Parents Strongly Cautioned,Romance,Jon Amiel,114
1355,1750,Restricted,Comedy,David Fincher,139
1355,1750,Restricted,Drama,David Fincher,139
1356,1751,Restricted,Comedy,Neil LaBute,108
1356,1751,Restricted,Drama,Neil LaBute,108
1357,1752,Restricted,Drama,Peter Hyams,149
1357,1752,Restricted,Mystery and Suspense,Peter Hyams,149
1358,1753,Not Rated,Comedy,Paul Powell,5
1359,1754,Restricted,Drama,Eddie Davis,97
1359,1754,Restricted,Horror,Eddie Davis,97
1359,1754,Restricted,Mystery and Suspense,Eddie Davis,97
1360,1756,Not Rated,Art House and International,Nagisa Oshima,107
1360,1756,Not Rated,Drama,Nagisa Oshima,107
1361,1757,Parents Strongly Cautioned,Drama,Trish Sie,112
1361,1757,Parents Strongly Cautioned,Musical and Performing Arts,Trish Sie,112
1361,1757,Parents Strongly Cautioned,Romance,Trish Sie,112
1362,1758,Parents Strongly Cautioned,Action and Adventure,Unknown,112
1362,1758,Parents Strongly Cautioned,Drama,Unknown,112
1363,1760,Parental Guidance Suggested,Comedy,Joe Pytka,88
1363,1760,Parental Guidance Suggested,Kids and Family,Joe Pytka,88
1364,1761,Not Rated,Classics,Sidney Gilliat,77
1364,1761,Not Rated,Drama,Sidney Gilliat,77
1365,1762,Parents Strongly Cautioned,Drama,Jake Schreier,109
1366,1763,Restricted,Action and Adventure,Stephen Norrington,120
1366,1763,Restricted,Science Fiction and Fantasy,Stephen Norrington,120
1367,1765,Restricted,Comedy,Rodman Flender,92
1367,1765,Restricted,Horror,Rodman Flender,92
1368,1767,Restricted,Comedy,Mary Harron,97
1368,1767,Restricted,Drama,Mary Harron,97
1368,1767,Restricted,Horror,Mary Harron,97
1368,1767,Restricted,Mystery and Suspense,Mary Harron,97
1370,1769,Parental Guidance Suggested,Comedy,Rod Daniel,92
1370,1769,Parental Guidance Suggested,Science Fiction and Fantasy,Rod Daniel,92
1371,1770,Restricted,Action and Adventure,Robert Ginty,91
1371,1770,Restricted,Drama,Robert Ginty,91
1371,1770,Restricted,Mystery and Suspense,Robert Ginty,91
1372,1771,Not Rated,Action and Adventure,Fritz Lang,89
1372,1771,Not Rated,Drama,Fritz Lang,89
1373,1772,Restricted,Horror,Sebastian Gutierrez,89
1373,1772,Restricted,Science Fiction and Fantasy,Sebastian Gutierrez,89
1373,1772,Restricted,Television,Sebastian Gutierrez,89
1373,1772,Restricted,Romance,Sebastian Gutierrez,89
1374,1773,Parents Strongly Cautioned,Comedy,Paul Mazursky,104
1375,1774,Not Rated,Art House and International,Jae-eun Jeong,112
1375,1774,Not Rated,Drama,Jae-eun Jeong,112
1376,1775,Restricted,Action and Adventure,Kasi Lemmons,118
1376,1775,Restricted,Comedy,Kasi Lemmons,118
1376,1775,Restricted,Drama,Kasi Lemmons,118
1377,1776,Restricted,Comedy,Paul Mazursky,111
1377,1776,Restricted,Drama,Paul Mazursky,111
1378,1777,Restricted,Action and Adventure,Joel Coen|Ethan Coen,122
1378,1777,Restricted,Drama,Joel Coen|Ethan Coen,122
1378,1777,Restricted,Mystery and Suspense,Joel Coen|Ethan Coen,122
1379,1778,Not Rated,Documentary,Hans Neiter,79
1379,1778,Not Rated,Special Interest,Hans Neiter,79
1380,1779,Parental Guidance Suggested,Action and Adventure,Richard Wallace,91
1380,1779,Parental Guidance Suggested,Drama,Richard Wallace,91
1380,1779,Parental Guidance Suggested,Mystery and Suspense,Richard Wallace,91
1380,1779,Parental Guidance Suggested,Special Interest,Richard Wallace,91
1381,1781,Parents Strongly Cautioned,Comedy,Peter Bogdanovich,116
1381,1781,Parents Strongly Cautioned,Drama,Peter Bogdanovich,116
1381,1781,Parents Strongly Cautioned,Musical and Performing Arts,Peter Bogdanovich,116
1381,1781,Parents Strongly Cautioned,Romance,Peter Bogdanovich,116
1382,1784,Not Rated,Action and Adventure,Byron Haskin,89
1382,1784,Not Rated,Classics,Byron Haskin,89
1383,1785,Restricted,Action and Adventure,Unknown,100
1383,1785,Restricted,Horror,Unknown,100
1383,1785,Restricted,Mystery and Suspense,Unknown,100
1384,1786,Restricted,Art House and International,Peter Sehr,110
1384,1786,Restricted,Drama,Peter Sehr,110
1384,1786,Restricted,Mystery and Suspense,Peter Sehr,110
1384,1786,Restricted,Romance,Peter Sehr,110
1385,1787,Restricted,Drama,Cornel Wilde,97
1385,1787,Restricted,Horror,Cornel Wilde,97
1385,1787,Restricted,Science Fiction and Fantasy,Cornel Wilde,97
1386,1788,Parental Guidance Suggested,Drama,Jane Campion,119
1386,1788,Parental Guidance Suggested,Romance,Jane Campion,119
1387,1789,Restricted,Drama,Adrian Lyne,117
1388,1790,Restricted,Comedy,Paul Bogart,126
1388,1790,Restricted,Drama,Paul Bogart,126
1389,1793,Restricted,Action and Adventure,Jim Jarmusch,116
1389,1793,Restricted,Comedy,Jim Jarmusch,116
1389,1793,Restricted,Drama,Jim Jarmusch,116
1390,1794,Not Rated,Art House and International,Krzysztof Kieslowski,122
1390,1794,Not Rated,Drama,Krzysztof Kieslowski,122
1390,1794,Not Rated,Science Fiction and Fantasy,Krzysztof Kieslowski,122
1391,1795,Parental Guidance Suggested,Action and Adventure,Unknown,112
1391,1795,Parental Guidance Suggested,Art House and International,Unknown,112
1391,1795,Parental Guidance Suggested,Classics,Unknown,112
1391,1795,Parental Guidance Suggested,Drama,Unknown,112
1391,1795,Parental Guidance Suggested,Mystery and Suspense,Unknown,112
1392,1797,Restricted,Action and Adventure,Arturo Ripstein,91
1392,1797,Restricted,Drama,Arturo Ripstein,91
1392,1797,Restricted,Mystery and Suspense,Arturo Ripstein,91
1393,1798,Parental Guidance Suggested,Animation,Ash Brannon,80
1393,1798,Parental Guidance Suggested,Comedy,Ash Brannon,80
1393,1798,Parental Guidance Suggested,Kids and Family,Ash Brannon,80
1394,1799,Not Rated,Drama,Mitchell Leisen,85
1395,1800,Restricted,Comedy,Stephen Daldry,110
1395,1800,Restricted,Drama,Stephen Daldry,110
1395,1800,Restricted,Musical and Performing Arts,Stephen Daldry,110
1396,1801,Parents Strongly Cautioned,Drama,Peter Weir,133
1397,1802,Not Rated,Action and Adventure,George Marshall,95
1397,1802,Not Rated,Classics,George Marshall,95
1397,1802,Not Rated,Western,George Marshall,95
1397,1802,Not Rated,Romance,George Marshall,95
1398,1803,Parents Strongly Cautioned,Comedy,Jocelyn Moorhouse,117
1398,1803,Parents Strongly Cautioned,Drama,Jocelyn Moorhouse,117
1399,1804,Parents Strongly Cautioned,Comedy,Terry Hughes,104
1399,1804,Parents Strongly Cautioned,Science Fiction and Fantasy,Terry Hughes,104
1399,1804,Parents Strongly Cautioned,Romance,Terry Hughes,104
1400,1805,Not Rated,Drama,Joe Hisaishi,112
1401,1807,Restricted,Art House and International,Damian Harris|Damien Harris,92
1401,1807,Restricted,Comedy,Damian Harris|Damien Harris,92
1401,1807,Restricted,Drama,Damian Harris|Damien Harris,92
1401,1807,Restricted,Romance,Damian Harris|Damien Harris,92
1402,1808,Restricted,Action and Adventure,Sean Penn,148
1402,1808,Restricted,Drama,Sean Penn,148
1403,1809,Restricted,Comedy,Larry Cohen,95
1403,1809,Restricted,Horror,Larry Cohen,95
1404,1812,Parental Guidance Suggested,Action and Adventure,Unknown,114
1404,1812,Parental Guidance Suggested,Comedy,Unknown,114
1405,1813,General Audience,Drama,Kinji Fukasaku,90
1405,1813,General Audience,Horror,Kinji Fukasaku,90
1405,1813,General Audience,Science Fiction and Fantasy,Kinji Fukasaku,90
1406,1814,Not Rated,Art House and International,Lukas Moodysson,89
1406,1814,Not Rated,Comedy,Lukas Moodysson,89
1406,1814,Not Rated,Drama,Lukas Moodysson,89
1406,1814,Not Rated,Romance,Lukas Moodysson,89
1407,1815,Not Rated,Comedy,George Sidney,127
1407,1815,Not Rated,Musical and Performing Arts,George Sidney,127
1408,1816,Parents Strongly Cautioned,Comedy,Robert Altman,118
1408,1816,Parents Strongly Cautioned,Drama,Robert Altman,118
1409,1818,Parental Guidance Suggested,Action and Adventure,Terence Young|Gail Harvey,90
1409,1818,Parental Guidance Suggested,Mystery and Suspense,Terence Young|Gail Harvey,90
1410,1819,Parents Strongly Cautioned,Action and Adventure,Steven Spielberg,140
1410,1819,Parents Strongly Cautioned,Science Fiction and Fantasy,Steven Spielberg,140
1411,1820,Not Rated,Comedy,Raoul Ruiz,83
1411,1820,Not Rated,Drama,Raoul Ruiz,83
1411,1820,Not Rated,Special Interest,Raoul Ruiz,83
1413,1822,Parents Strongly Cautioned,Art House and International,James Marsh,99
1413,1822,Parents Strongly Cautioned,Documentary,James Marsh,99
1414,1823,Not Rated,Art House and International,Pjer Zalica,111
1414,1823,Not Rated,Comedy,Pjer Zalica,111
1414,1823,Not Rated,Drama,Pjer Zalica,111
1415,1824,Not Rated,Art House and International,Romuald Karmakar,114
1415,1824,Not Rated,Drama,Romuald Karmakar,114
1416,1825,Not Rated,Drama,William Eubank,90
1416,1825,Not Rated,Science Fiction and Fantasy,William Eubank,90
1417,1826,Parental Guidance Suggested,Action and Adventure,John Glen,131
1417,1826,Parental Guidance Suggested,Drama,John Glen,131
1417,1826,Parental Guidance Suggested,Mystery and Suspense,John Glen,131
1418,1828,Not Rated,Art House and International,Heiner Carow,108
1418,1828,Not Rated,Drama,Heiner Carow,108
1418,1828,Not Rated,Romance,Heiner Carow,108
1419,1829,Not Rated,Animation,Unknown,60
1419,1829,Not Rated,Kids and Family,Unknown,60
1420,1830,Not Rated,Documentary,Judd Ehrlich,95
1420,1830,Not Rated,Special Interest,Judd Ehrlich,95
1420,1830,Not Rated,Sports and Fitness,Judd Ehrlich,95
1421,1832,Restricted,Drama,Danny Boyle,118
1422,1834,Restricted,Drama,Kurt Wimmer,106
1422,1834,Restricted,Science Fiction and Fantasy,Kurt Wimmer,106
1423,1835,Restricted,Comedy,Paddy Breathnach,105
1423,1835,Restricted,Drama,Paddy Breathnach,105
1424,1837,Parental Guidance Suggested,Drama,Julian Jarrold,120
1424,1837,Parental Guidance Suggested,Romance,Julian Jarrold,120
1425,1839,Parental Guidance Suggested,Documentary,Lucy Walker,111
1426,1840,Restricted,Drama,Bernardo Bertolucci,118
1426,1840,Restricted,Romance,Bernardo Bertolucci,118
1427,1841,Restricted,Action and Adventure,James Mangold,105
1427,1841,Restricted,Drama,James Mangold,105
1427,1841,Restricted,Mystery and Suspense,James Mangold,105
1428,1843,Parents Strongly Cautioned,Art House and International,John Schlesinger,108
1428,1843,Parents Strongly Cautioned,Comedy,John Schlesinger,108
1428,1843,Parents Strongly Cautioned,Drama,John Schlesinger,108
1429,1844,Restricted,Comedy,Trey Parker,97
1429,1844,Restricted,Drama,Trey Parker,97
1430,1845,Restricted,Drama,James Cox,100
1430,1845,Restricted,Mystery and Suspense,James Cox,100
1431,1847,Not Rated,Classics,George Sidney,107
